country,alpha_3_code,time_period,obs_value,sex
Trinidad and Tobago,TTO,2007,85.6,Female
Trinidad and Tobago,TTO,2008,85.6,Female
Trinidad and Tobago,TTO,2009,85.6,Female
Trinidad and Tobago,TTO,2010,85.6,Female
Trinidad and Tobago,TTO,2011,85.6,Female
Trinidad and Tobago,TTO,2012,85.6,Female
Trinidad and Tobago,TTO,2013,85.6,Female
Trinidad and Tobago,TTO,2014,85.6,Female
Trinidad and Tobago,TTO,2015,85.6,Female
Trinidad and Tobago,TTO,2016,85.6,Female
Trinidad and Tobago,TTO,2001,80.7,Male
Trinidad and Tobago,TTO,2002,80.6,Male
Trinidad and Tobago,TTO,2003,80.5,Male
Trinidad and Tobago,TTO,2004,80.4,Male
Trinidad and Tobago,TTO,2005,80.2,Male
Trinidad and Tobago,TTO,2006,80.1,Male
Trinidad and Tobago,TTO,2007,80.0,Male
Trinidad and Tobago,TTO,2008,79.9,Male
Trinidad and Tobago,TTO,2009,79.7,Male
Trinidad and Tobago,TTO,2010,79.6,Male
Trinidad and Tobago,TTO,2011,79.5,Male
Trinidad and Tobago,TTO,2012,79.3,Male
Trinidad and Tobago,TTO,2013,79.2,Male
Trinidad and Tobago,TTO,2014,79.1,Male
Trinidad and Tobago,TTO,2015,78.9,Male
Trinidad and Tobago,TTO,2016,78.8,Male
Trinidad and Tobago,TTO,2001,83.2,Total
Trinidad and Tobago,TTO,2002,83.1,Total
Trinidad and Tobago,TTO,2003,83.0,Total
Trinidad and Tobago,TTO,2004,83.0,Total
Trinidad and Tobago,TTO,2005,82.9,Total
Trinidad and Tobago,TTO,2006,82.8,Total
Trinidad and Tobago,TTO,2007,82.8,Total
Trinidad and Tobago,TTO,2008,82.7,Total
Trinidad and Tobago,TTO,2009,82.6,Total
Trinidad and Tobago,TTO,2010,82.6,Total
Trinidad and Tobago,TTO,2011,82.5,Total
Trinidad and Tobago,TTO,2012,82.4,Total
Trinidad and Tobago,TTO,2013,82.4,Total
Trinidad and Tobago,TTO,2014,82.3,Total
Trinidad and Tobago,TTO,2015,82.2,Total
Trinidad and Tobago,TTO,2016,82.1,Total
Tunisia,TUN,2001,88.3,Female
Tunisia,TUN,2002,88.3,Female
Tunisia,TUN,2003,88.3,Female
Tunisia,TUN,2004,88.3,Female
Tunisia,TUN,2005,88.3,Female
Tunisia,TUN,2006,88.3,Female
Tunisia,TUN,2007,88.4,Female
Tunisia,TUN,2008,88.4,Female
Tunisia,TUN,2009,88.4,Female
Tunisia,TUN,2010,88.4,Female
Tunisia,TUN,2011,88.4,Female
Tunisia,TUN,2012,88.4,Female
Tunisia,TUN,2013,88.4,Female
Tunisia,TUN,2014,88.4,Female
Tunisia,TUN,2015,88.4,Female
Tunisia,TUN,2016,88.4,Female
Tunisia,TUN,2001,77.7,Male
Tunisia,TUN,2002,77.5,Male
Tunisia,TUN,2003,77.3,Male
Tunisia,TUN,2004,77.2,Male
Tunisia,TUN,2005,77.0,Male
Tunisia,TUN,2006,76.8,Male
Tunisia,TUN,2007,76.6,Male
Tunisia,TUN,2008,76.4,Male
Tunisia,TUN,2009,76.2,Male
Tunisia,TUN,2010,76.0,Male
Tunisia,TUN,2011,75.8,Male
Tunisia,TUN,2012,75.6,Male
Tunisia,TUN,2013,75.5,Male
Tunisia,TUN,2014,75.3,Male
Tunisia,TUN,2015,75.1,Male
Tunisia,TUN,2016,74.9,Male
Tunisia,TUN,2001,82.9,Total
Tunisia,TUN,2002,82.8,Total
Tunisia,TUN,2003,82.7,Total
Tunisia,TUN,2004,82.6,Total
Tunisia,TUN,2005,82.5,Total
Tunisia,TUN,2006,82.4,Total
Tunisia,TUN,2007,82.3,Total
Tunisia,TUN,2008,82.2,Total
Tunisia,TUN,2009,82.1,Total
Tunisia,TUN,2010,82.0,Total
Tunisia,TUN,2011,82.0,Total
Tunisia,TUN,2012,81.9,Total
Tunisia,TUN,2013,81.8,Total
Tunisia,TUN,2014,81.7,Total
Tunisia,TUN,2015,81.6,Total
Tunisia,TUN,2016,81.5,Total
Tuvalu,TUV,2001,88.3,Female
Tuvalu,TUV,2002,88.3,Female
Tuvalu,TUV,2003,88.3,Female
Tuvalu,TUV,2004,88.4,Female
Tuvalu,TUV,2005,88.4,Female
Tuvalu,TUV,2006,88.5,Female
Tuvalu,TUV,2007,88.5,Female
Tuvalu,TUV,2008,88.6,Female
Tuvalu,TUV,2009,88.6,Female
Tuvalu,TUV,2010,88.7,Female
Tuvalu,TUV,2011,88.7,Female
Tuvalu,TUV,2012,88.8,Female
Tuvalu,TUV,2013,88.8,Female
Tuvalu,TUV,2014,88.9,Female
Tuvalu,TUV,2015,88.9,Female
Tuvalu,TUV,2016,88.9,Female
Tuvalu,TUV,2001,84.9,Male
Tuvalu,TUV,2002,84.9,Male
Tuvalu,TUV,2003,84.9,Male
Tuvalu,TUV,2004,85.0,Male
Tuvalu,TUV,2005,85.0,Male
Tuvalu,TUV,2006,85.0,Male
Tuvalu,TUV,2007,85.1,Male
Tuvalu,TUV,2008,85.1,Male
Tuvalu,TUV,2009,85.1,Male
Tuvalu,TUV,2010,85.1,Male
Tuvalu,TUV,2011,85.2,Male
Tuvalu,TUV,2012,85.2,Male
Tuvalu,TUV,2013,85.2,Male
Tuvalu,TUV,2014,85.3,Male
Tuvalu,TUV,2015,85.3,Male
Tuvalu,TUV,2016,85.3,Male
Tuvalu,TUV,2001,86.6,Total
Tuvalu,TUV,2002,86.6,Total
Tuvalu,TUV,2003,86.6,Total
Tuvalu,TUV,2004,86.7,Total
Tuvalu,TUV,2005,86.7,Total
Tuvalu,TUV,2006,86.7,Total
Tuvalu,TUV,2007,86.8,Total
Tuvalu,TUV,2008,86.8,Total
Tuvalu,TUV,2009,86.9,Total
Tuvalu,TUV,2010,86.9,Total
Tuvalu,TUV,2011,86.9,Total
Tuvalu,TUV,2012,87.0,Total
Tuvalu,TUV,2013,87.0,Total
Tuvalu,TUV,2014,87.1,Total
Tuvalu,TUV,2015,87.1,Total
Tuvalu,TUV,2016,87.1,Total
Turkey,TUR,2001,85.9,Female
Turkey,TUR,2002,86.0,Female
Turkey,TUR,2003,86.0,Female
Turkey,TUR,2004,86.0,Female
Turkey,TUR,2005,86.0,Female
Turkey,TUR,2006,86.0,Female
Turkey,TUR,2007,86.0,Female
Turkey,TUR,2008,86.0,Female
Turkey,TUR,2009,86.0,Female
Turkey,TUR,2010,86.1,Female
Turkey,TUR,2011,86.1,Female
Turkey,TUR,2012,86.1,Female
Turkey,TUR,2013,86.1,Female
Turkey,TUR,2014,86.1,Female
Turkey,TUR,2015,86.1,Female
Turkey,TUR,2016,86.1,Female
Turkey,TUR,2001,78.7,Male
Turkey,TUR,2002,78.5,Male
Turkey,TUR,2003,78.4,Male
Turkey,TUR,2004,78.3,Male
Turkey,TUR,2005,78.1,Male
Turkey,TUR,2006,78.0,Male
Turkey,TUR,2007,77.9,Male
Turkey,TUR,2008,77.7,Male
Turkey,TUR,2009,77.6,Male
Turkey,TUR,2010,77.5,Male
Turkey,TUR,2011,77.3,Male
Turkey,TUR,2012,77.2,Male
Turkey,TUR,2013,77.0,Male
Turkey,TUR,2014,76.9,Male
Turkey,TUR,2015,76.8,Male
Turkey,TUR,2016,76.6,Male
Turkey,TUR,2001,82.3,Total
Turkey,TUR,2002,82.2,Total
Turkey,TUR,2003,82.1,Total
Turkey,TUR,2004,82.1,Total
Turkey,TUR,2005,82.0,Total
Turkey,TUR,2006,81.9,Total
Turkey,TUR,2007,81.9,Total
Turkey,TUR,2008,81.8,Total
Turkey,TUR,2009,81.7,Total
Turkey,TUR,2010,81.7,Total
Turkey,TUR,2011,81.6,Total
Turkey,TUR,2012,81.5,Total
Turkey,TUR,2013,81.5,Total
Turkey,TUR,2014,81.4,Total
Turkey,TUR,2015,81.3,Total
Turkey,TUR,2016,81.3,Total
Uganda,UGA,2001,87.2,Female
Uganda,UGA,2002,87.2,Female
Uganda,UGA,2003,87.2,Female
Uganda,UGA,2004,87.2,Female
Uganda,UGA,2005,87.2,Female
Uganda,UGA,2006,87.2,Female
Uganda,UGA,2007,87.2,Female
Uganda,UGA,2008,87.2,Female
Uganda,UGA,2009,87.3,Female
Uganda,UGA,2010,87.3,Female
Uganda,UGA,2011,87.3,Female
Uganda,UGA,2012,87.3,Female
Uganda,UGA,2013,87.3,Female
Uganda,UGA,2014,87.3,Female
Uganda,UGA,2015,87.3,Female
Uganda,UGA,2016,87.3,Female
Uganda,UGA,2001,84.9,Male
Uganda,UGA,2002,84.8,Male
Uganda,UGA,2003,84.7,Male
Uganda,UGA,2004,84.7,Male
Uganda,UGA,2005,84.6,Male
Uganda,UGA,2006,84.6,Male
Uganda,UGA,2007,84.5,Male
Uganda,UGA,2008,84.5,Male
Uganda,UGA,2009,84.4,Male
Uganda,UGA,2010,84.4,Male
Uganda,UGA,2011,84.3,Male
Uganda,UGA,2012,84.2,Male
Uganda,UGA,2013,84.2,Male
Uganda,UGA,2014,84.1,Male
Uganda,UGA,2015,84.1,Male
Uganda,UGA,2016,84.0,Male
Uganda,UGA,2001,86.0,Total
Uganda,UGA,2002,86.0,Total
Uganda,UGA,2003,86.0,Total
Uganda,UGA,2004,85.9,Total
Uganda,UGA,2005,85.9,Total
Uganda,UGA,2006,85.9,Total
Uganda,UGA,2007,85.9,Total
Uganda,UGA,2008,85.9,Total
Uganda,UGA,2009,85.8,Total
Uganda,UGA,2010,85.8,Total
Uganda,UGA,2011,85.8,Total
Uganda,UGA,2012,85.8,Total
Uganda,UGA,2013,85.7,Total
Uganda,UGA,2014,85.7,Total
Uganda,UGA,2015,85.7,Total
Uganda,UGA,2016,85.7,Total
Ukraine,UKR,2001,83.5,Female
Ukraine,UKR,2002,83.4,Female
Ukraine,UKR,2003,83.4,Female
Ukraine,UKR,2004,83.4,Female
Ukraine,UKR,2005,83.4,Female
Ukraine,UKR,2006,83.3,Female
Ukraine,UKR,2007,83.3,Female
Ukraine,UKR,2008,83.3,Female
Ukraine,UKR,2009,83.2,Female
Ukraine,UKR,2010,83.2,Female
Ukraine,UKR,2011,83.2,Female
Ukraine,UKR,2012,83.1,Female
Ukraine,UKR,2013,83.1,Female
Ukraine,UKR,2014,83.1,Female
Ukraine,UKR,2015,83.0,Female
Ukraine,UKR,2016,83.0,Female
Ukraine,UKR,2001,73.4,Male
Ukraine,UKR,2002,73.3,Male
Ukraine,UKR,2003,73.1,Male
Ukraine,UKR,2004,72.9,Male
Ukraine,UKR,2005,72.7,Male
Ukraine,UKR,2006,72.5,Male
Ukraine,UKR,2007,72.3,Male
Ukraine,UKR,2008,72.2,Male
Ukraine,UKR,2009,72.0,Male
Ukraine,UKR,2010,71.8,Male
Ukraine,UKR,2011,71.6,Male
Ukraine,UKR,2012,71.4,Male
Ukraine,UKR,2013,71.2,Male
Ukraine,UKR,2014,71.0,Male
Ukraine,UKR,2015,70.8,Male
Ukraine,UKR,2016,70.6,Male
Ukraine,UKR,2001,78.3,Total
Ukraine,UKR,2002,78.2,Total
Ukraine,UKR,2003,78.1,Total
Ukraine,UKR,2004,78.0,Total
Ukraine,UKR,2005,77.9,Total
Ukraine,UKR,2006,77.8,Total
Ukraine,UKR,2007,77.7,Total
Ukraine,UKR,2008,77.6,Total
Ukraine,UKR,2009,77.5,Total
Ukraine,UKR,2010,77.4,Total
Ukraine,UKR,2011,77.2,Total
Ukraine,UKR,2012,77.1,Total
Ukraine,UKR,2013,77.0,Total
Ukraine,UKR,2014,76.9,Total
Ukraine,UKR,2015,76.8,Total
Ukraine,UKR,2016,76.7,Total
United Arab Emirates,ARE,2001,86.7,Female
United Arab Emirates,ARE,2002,86.7,Female
United Arab Emirates,ARE,2003,86.7,Female
United Arab Emirates,ARE,2004,86.7,Female
United Arab Emirates,ARE,2005,86.7,Female
United Arab Emirates,ARE,2006,86.8,Female
United Arab Emirates,ARE,2007,86.8,Female
United Arab Emirates,ARE,2008,86.8,Female
United Arab Emirates,ARE,2009,86.8,Female
United Arab Emirates,ARE,2010,86.8,Female
United Arab Emirates,ARE,2011,86.8,Female
United Arab Emirates,ARE,2012,86.8,Female
United Arab Emirates,ARE,2013,86.9,Female
United Arab Emirates,ARE,2014,86.9,Female
United Arab Emirates,ARE,2015,86.9,Female
United Arab Emirates,ARE,2016,86.9,Female
United Arab Emirates,ARE,2001,79.1,Male
United Arab Emirates,ARE,2002,79.1,Male
United Arab Emirates,ARE,2003,79.0,Male
United Arab Emirates,ARE,2004,78.9,Male
United Arab Emirates,ARE,2005,78.8,Male
United Arab Emirates,ARE,2006,78.7,Male
United Arab Emirates,ARE,2007,78.7,Male
United Arab Emirates,ARE,2008,78.6,Male
United Arab Emirates,ARE,2009,78.5,Male
United Arab Emirates,ARE,2010,78.4,Male
United Arab Emirates,ARE,2011,78.3,Male
United Arab Emirates,ARE,2012,78.2,Male
United Arab Emirates,ARE,2013,78.2,Male
United Arab Emirates,ARE,2014,78.1,Male
United Arab Emirates,ARE,2015,78.0,Male
United Arab Emirates,ARE,2016,77.9,Male
United Arab Emirates,ARE,2001,82.6,Total
United Arab Emirates,ARE,2002,82.5,Total
United Arab Emirates,ARE,2003,82.4,Total
United Arab Emirates,ARE,2004,82.4,Total
United Arab Emirates,ARE,2005,82.3,Total
United Arab Emirates,ARE,2006,82.2,Total
United Arab Emirates,ARE,2007,82.1,Total
United Arab Emirates,ARE,2008,82.2,Total
United Arab Emirates,ARE,2009,82.3,Total
United Arab Emirates,ARE,2010,82.3,Total
United Arab Emirates,ARE,2011,82.1,Total
United Arab Emirates,ARE,2012,82.0,Total
United Arab Emirates,ARE,2013,82.0,Total
United Arab Emirates,ARE,2014,82.0,Total
United Arab Emirates,ARE,2015,82.1,Total
United Arab Emirates,ARE,2016,81.9,Total
United Kingdom,GBR,2001,85.2,Female
United Kingdom,GBR,2002,85.2,Female
United Kingdom,GBR,2003,85.3,Female
United Kingdom,GBR,2004,85.3,Female
United Kingdom,GBR,2005,85.3,Female
United Kingdom,GBR,2006,85.3,Female
United Kingdom,GBR,2007,85.3,Female
United Kingdom,GBR,2008,85.3,Female
United Kingdom,GBR,2009,85.3,Female
United Kingdom,GBR,2010,85.3,Female
United Kingdom,GBR,2011,85.4,Female
United Kingdom,GBR,2012,85.4,Female
United Kingdom,GBR,2013,85.4,Female
United Kingdom,GBR,2014,85.4,Female
United Kingdom,GBR,2015,85.4,Female
United Kingdom,GBR,2016,85.4,Female
United Kingdom,GBR,2001,76.2,Male
United Kingdom,GBR,2002,76.1,Male
United Kingdom,GBR,2003,76.0,Male
United Kingdom,GBR,2004,75.9,Male
United Kingdom,GBR,2005,75.8,Male
United Kingdom,GBR,2006,75.7,Male
United Kingdom,GBR,2007,75.6,Male
United Kingdom,GBR,2008,75.5,Male
United Kingdom,GBR,2009,75.4,Male
United Kingdom,GBR,2010,75.3,Male
United Kingdom,GBR,2011,75.2,Male
United Kingdom,GBR,2012,75.1,Male
United Kingdom,GBR,2013,75.0,Male
United Kingdom,GBR,2014,74.9,Male
United Kingdom,GBR,2015,74.8,Male
United Kingdom,GBR,2016,74.7,Male
United Kingdom,GBR,2001,80.6,Total
United Kingdom,GBR,2002,80.6,Total
United Kingdom,GBR,2003,80.5,Total
United Kingdom,GBR,2004,80.5,Total
United Kingdom,GBR,2005,80.4,Total
United Kingdom,GBR,2006,80.4,Total
United Kingdom,GBR,2007,80.3,Total
United Kingdom,GBR,2008,80.3,Total
United Kingdom,GBR,2009,80.3,Total
United Kingdom,GBR,2010,80.2,Total
United Kingdom,GBR,2011,80.2,Total
United Kingdom,GBR,2012,80.1,Total
United Kingdom,GBR,2013,80.1,Total
United Kingdom,GBR,2014,80.0,Total
United Kingdom,GBR,2015,80.0,Total
United Kingdom,GBR,2016,79.9,Total
"Tanzania, United Republic of",TZA,2001,86.0,Female
"Tanzania, United Republic of",TZA,2002,86.0,Female
"Tanzania, United Republic of",TZA,2003,86.0,Female
"Tanzania, United Republic of",TZA,2004,86.0,Female
"Tanzania, United Republic of",TZA,2005,86.0,Female
"Tanzania, United Republic of",TZA,2006,86.0,Female
"Tanzania, United Republic of",TZA,2007,86.0,Female
"Tanzania, United Republic of",TZA,2008,86.0,Female
"Tanzania, United Republic of",TZA,2009,86.0,Female
"Tanzania, United Republic of",TZA,2010,86.0,Female
"Tanzania, United Republic of",TZA,2011,86.0,Female
"Tanzania, United Republic of",TZA,2012,86.0,Female
"Tanzania, United Republic of",TZA,2013,86.0,Female
"Tanzania, United Republic of",TZA,2014,86.0,Female
"Tanzania, United Republic of",TZA,2015,86.0,Female
"Tanzania, United Republic of",TZA,2016,86.0,Female
"Tanzania, United Republic of",TZA,2001,81.9,Male
"Tanzania, United Republic of",TZA,2002,81.7,Male
"Tanzania, United Republic of",TZA,2003,81.4,Male
"Tanzania, United Republic of",TZA,2004,81.2,Male
"Tanzania, United Republic of",TZA,2005,81.0,Male
"Tanzania, United Republic of",TZA,2006,80.7,Male
"Tanzania, United Republic of",TZA,2007,80.5,Male
"Tanzania, United Republic of",TZA,2008,80.3,Male
"Tanzania, United Republic of",TZA,2009,80.0,Male
"Tanzania, United Republic of",TZA,2010,79.8,Male
"Tanzania, United Republic of",TZA,2011,79.5,Male
"Tanzania, United Republic of",TZA,2012,79.3,Male
"Tanzania, United Republic of",TZA,2013,79.0,Male
"Tanzania, United Republic of",TZA,2014,78.8,Male
"Tanzania, United Republic of",TZA,2015,78.5,Male
"Tanzania, United Republic of",TZA,2016,78.2,Male
"Tanzania, United Republic of",TZA,2001,84.0,Total
"Tanzania, United Republic of",TZA,2002,83.8,Total
"Tanzania, United Republic of",TZA,2003,83.7,Total
"Tanzania, United Republic of",TZA,2004,83.6,Total
"Tanzania, United Republic of",TZA,2005,83.5,Total
"Tanzania, United Republic of",TZA,2006,83.4,Total
"Tanzania, United Republic of",TZA,2007,83.3,Total
"Tanzania, United Republic of",TZA,2008,83.1,Total
"Tanzania, United Republic of",TZA,2009,83.0,Total
"Tanzania, United Republic of",TZA,2010,82.9,Total
"Tanzania, United Republic of",TZA,2011,82.7,Total
"Tanzania, United Republic of",TZA,2012,82.6,Total
"Tanzania, United Republic of",TZA,2013,82.5,Total
"Tanzania, United Republic of",TZA,2014,82.4,Total
"Tanzania, United Republic of",TZA,2015,82.2,Total
"Tanzania, United Republic of",TZA,2016,82.1,Total
United States,USA,2001,80.7,Female
United States,USA,2002,80.7,Female
United States,USA,2003,80.7,Female
United States,USA,2004,80.6,Female
United States,USA,2005,80.6,Female
United States,USA,2006,80.6,Female
United States,USA,2007,80.6,Female
United States,USA,2008,80.6,Female
United States,USA,2009,80.6,Female
United States,USA,2010,80.6,Female
United States,USA,2011,80.6,Female
United States,USA,2012,80.5,Female
United States,USA,2013,80.5,Female
United States,USA,2014,80.5,Female
United States,USA,2015,80.5,Female
United States,USA,2016,80.5,Female
United States,USA,2001,70.9,Male
United States,USA,2002,70.5,Male
United States,USA,2003,70.1,Male
United States,USA,2004,69.6,Male
United States,USA,2005,69.2,Male
United States,USA,2006,68.7,Male
United States,USA,2007,68.2,Male
United States,USA,2008,67.8,Male
United States,USA,2009,67.3,Male
United States,USA,2010,66.8,Male
United States,USA,2011,66.4,Male
United States,USA,2012,65.9,Male
United States,USA,2013,65.4,Male
United States,USA,2014,64.9,Male
United States,USA,2015,64.4,Male
United States,USA,2016,64.0,Male
United States,USA,2001,75.7,Total
United States,USA,2002,75.4,Total
United States,USA,2003,75.2,Total
United States,USA,2004,75.0,Total
United States,USA,2005,74.7,Total
United States,USA,2006,74.5,Total
United States,USA,2007,74.2,Total
United States,USA,2008,74.0,Total
United States,USA,2009,73.8,Total
United States,USA,2010,73.5,Total
United States,USA,2011,73.3,Total
United States,USA,2012,73.0,Total
United States,USA,2013,72.8,Total
United States,USA,2014,72.5,Total
United States,USA,2015,72.3,Total
United States,USA,2016,72.0,Total
Uruguay,URY,2001,89.1,Female
Uruguay,URY,2002,89.1,Female
Uruguay,URY,2003,89.1,Female
Uruguay,URY,2004,89.1,Female
Uruguay,URY,2005,89.1,Female
Uruguay,URY,2006,89.2,Female
Uruguay,URY,2007,89.2,Female
Uruguay,URY,2008,89.2,Female
Uruguay,URY,2009,89.2,Female
Uruguay,URY,2010,89.3,Female
Uruguay,URY,2011,89.3,Female
Uruguay,URY,2012,89.3,Female
Uruguay,URY,2013,89.3,Female
Uruguay,URY,2014,89.3,Female
Uruguay,URY,2015,89.4,Female
Uruguay,URY,2016,89.4,Female
Uruguay,URY,2001,78.4,Male
Uruguay,URY,2002,78.2,Male
Uruguay,URY,2003,78.0,Male
Uruguay,URY,2004,77.8,Male
Uruguay,URY,2005,77.6,Male
Uruguay,URY,2006,77.4,Male
Uruguay,URY,2007,77.2,Male
Uruguay,URY,2008,77.0,Male
Uruguay,URY,2009,76.8,Male
Uruguay,URY,2010,76.6,Male
Uruguay,URY,2011,76.4,Male
Uruguay,URY,2012,76.2,Male
Uruguay,URY,2013,75.9,Male
Uruguay,URY,2014,75.7,Male
Uruguay,URY,2015,75.5,Male
Uruguay,URY,2016,75.3,Male
Uruguay,URY,2001,83.6,Total
Uruguay,URY,2002,83.6,Total
Uruguay,URY,2003,83.5,Total
Uruguay,URY,2004,83.4,Total
Uruguay,URY,2005,83.3,Total
Uruguay,URY,2006,83.2,Total
Uruguay,URY,2007,83.1,Total
Uruguay,URY,2008,83.0,Total
Uruguay,URY,2009,82.9,Total
Uruguay,URY,2010,82.8,Total
Uruguay,URY,2011,82.7,Total
Uruguay,URY,2012,82.6,Total
Uruguay,URY,2013,82.5,Total
Uruguay,URY,2014,82.4,Total
Uruguay,URY,2015,82.3,Total
Uruguay,URY,2016,82.2,Total
Vanuatu,VUT,2001,88.5,Female
Vanuatu,VUT,2002,88.5,Female
Vanuatu,VUT,2003,88.6,Female
Vanuatu,VUT,2004,88.6,Female
Vanuatu,VUT,2005,88.6,Female
Vanuatu,VUT,2006,88.7,Female
Vanuatu,VUT,2007,88.7,Female
Vanuatu,VUT,2008,88.7,Female
Vanuatu,VUT,2009,88.8,Female
Vanuatu,VUT,2010,88.8,Female
Vanuatu,VUT,2011,88.9,Female
Vanuatu,VUT,2012,88.9,Female
Vanuatu,VUT,2013,88.9,Female
Vanuatu,VUT,2014,89.0,Female
Vanuatu,VUT,2015,89.0,Female
Vanuatu,VUT,2016,89.0,Female
Vanuatu,VUT,2001,85.4,Male
Vanuatu,VUT,2002,85.5,Male
Vanuatu,VUT,2003,85.5,Male
Vanuatu,VUT,2004,85.6,Male
Vanuatu,VUT,2005,85.6,Male
Vanuatu,VUT,2006,85.7,Male
Vanuatu,VUT,2007,85.7,Male
Vanuatu,VUT,2008,85.8,Male
Vanuatu,VUT,2009,85.8,Male
Vanuatu,VUT,2010,85.9,Male
Vanuatu,VUT,2011,85.9,Male
Vanuatu,VUT,2012,86.0,Male
Vanuatu,VUT,2013,86.0,Male
Vanuatu,VUT,2014,86.1,Male
Vanuatu,VUT,2015,86.1,Male
Vanuatu,VUT,2016,86.2,Male
Vanuatu,VUT,2001,86.9,Total
Vanuatu,VUT,2002,86.9,Total
Vanuatu,VUT,2003,87.0,Total
Vanuatu,VUT,2004,87.0,Total
Vanuatu,VUT,2005,87.1,Total
Vanuatu,VUT,2006,87.1,Total
Vanuatu,VUT,2007,87.2,Total
Vanuatu,VUT,2008,87.2,Total
Vanuatu,VUT,2009,87.3,Total
Vanuatu,VUT,2010,87.3,Total
Vanuatu,VUT,2011,87.3,Total
Vanuatu,VUT,2012,87.4,Total
Vanuatu,VUT,2013,87.4,Total
Vanuatu,VUT,2014,87.4,Total
Vanuatu,VUT,2015,87.5,Total
Vanuatu,VUT,2016,87.5,Total
"Venezuela, Bolivarian Republic of",VEN,2001,92.6,Female
"Venezuela, Bolivarian Republic of",VEN,2002,92.6,Female
"Venezuela, Bolivarian Republic of",VEN,2003,92.6,Female
"Venezuela, Bolivarian Republic of",VEN,2004,92.6,Female
"Venezuela, Bolivarian Republic of",VEN,2005,92.7,Female
"Venezuela, Bolivarian Republic of",VEN,2006,92.7,Female
"Venezuela, Bolivarian Republic of",VEN,2007,92.7,Female
"Venezuela, Bolivarian Republic of",VEN,2008,92.7,Female
"Venezuela, Bolivarian Republic of",VEN,2009,92.8,Female
"Venezuela, Bolivarian Republic of",VEN,2010,92.8,Female
"Venezuela, Bolivarian Republic of",VEN,2011,92.8,Female
"Venezuela, Bolivarian Republic of",VEN,2012,92.8,Female
"Venezuela, Bolivarian Republic of",VEN,2013,92.8,Female
"Venezuela, Bolivarian Republic of",VEN,2014,92.9,Female
"Venezuela, Bolivarian Republic of",VEN,2015,92.9,Female
"Venezuela, Bolivarian Republic of",VEN,2016,92.9,Female
"Venezuela, Bolivarian Republic of",VEN,2001,83.9,Male
"Venezuela, Bolivarian Republic of",VEN,2002,84.0,Male
"Venezuela, Bolivarian Republic of",VEN,2003,84.0,Male
"Venezuela, Bolivarian Republic of",VEN,2004,84.1,Male
"Venezuela, Bolivarian Republic of",VEN,2005,84.1,Male
"Venezuela, Bolivarian Republic of",VEN,2006,84.2,Male
"Venezuela, Bolivarian Republic of",VEN,2007,84.3,Male
"Venezuela, Bolivarian Republic of",VEN,2008,84.3,Male
"Venezuela, Bolivarian Republic of",VEN,2009,84.4,Male
"Venezuela, Bolivarian Republic of",VEN,2010,84.4,Male
"Venezuela, Bolivarian Republic of",VEN,2011,84.5,Male
"Venezuela, Bolivarian Republic of",VEN,2012,84.5,Male
"Venezuela, Bolivarian Republic of",VEN,2013,84.6,Male
"Venezuela, Bolivarian Republic of",VEN,2014,84.7,Male
"Venezuela, Bolivarian Republic of",VEN,2015,84.7,Male
"Venezuela, Bolivarian Republic of",VEN,2016,84.8,Male
"Venezuela, Bolivarian Republic of",VEN,2001,88.2,Total
"Venezuela, Bolivarian Republic of",VEN,2002,88.2,Total
"Venezuela, Bolivarian Republic of",VEN,2003,88.2,Total
"Venezuela, Bolivarian Republic of",VEN,2004,88.3,Total
"Venezuela, Bolivarian Republic of",VEN,2005,88.3,Total
"Venezuela, Bolivarian Republic of",VEN,2006,88.4,Total
"Venezuela, Bolivarian Republic of",VEN,2007,88.4,Total
"Venezuela, Bolivarian Republic of",VEN,2008,88.4,Total
"Venezuela, Bolivarian Republic of",VEN,2009,88.5,Total
"Venezuela, Bolivarian Republic of",VEN,2010,88.5,Total
"Venezuela, Bolivarian Republic of",VEN,2011,88.6,Total
"Venezuela, Bolivarian Republic of",VEN,2012,88.6,Total
"Venezuela, Bolivarian Republic of",VEN,2013,88.6,Total
"Venezuela, Bolivarian Republic of",VEN,2014,88.7,Total
"Venezuela, Bolivarian Republic of",VEN,2015,88.7,Total
"Venezuela, Bolivarian Republic of",VEN,2016,88.8,Total
Vietnam,VNM,2001,90.3,Female
Vietnam,VNM,2002,90.3,Female
Vietnam,VNM,2003,90.3,Female
Vietnam,VNM,2004,90.4,Female
Vietnam,VNM,2005,90.4,Female
Vietnam,VNM,2006,90.4,Female
Vietnam,VNM,2007,90.4,Female
Vietnam,VNM,2008,90.5,Female
Vietnam,VNM,2009,90.5,Female
Vietnam,VNM,2010,90.5,Female
Vietnam,VNM,2011,90.5,Female
Vietnam,VNM,2012,90.5,Female
Vietnam,VNM,2013,90.6,Female
Vietnam,VNM,2014,90.6,Female
Vietnam,VNM,2015,90.6,Female
Vietnam,VNM,2016,90.6,Female
Vietnam,VNM,2001,83.5,Male
Vietnam,VNM,2002,83.5,Male
Vietnam,VNM,2003,83.4,Male
Vietnam,VNM,2004,83.3,Male
Vietnam,VNM,2005,83.2,Male
Vietnam,VNM,2006,83.1,Male
Vietnam,VNM,2007,83.0,Male
Vietnam,VNM,2008,82.9,Male
Vietnam,VNM,2009,82.9,Male
Vietnam,VNM,2010,82.8,Male
Vietnam,VNM,2011,82.7,Male
